target,predictor_source,method,lead,transform,predictor_domain,eof_modes,downscale,generalized_roc,rpss,pearson_r,hit_rate
Somalia:SON,gcm_mos_sst,cca,4,raw,pacific,4,none,0.6355,0.0614,0.3676,0.448
Somalia:SON,obs_sst_field,cca,4,raw,pacific,8,none,0.5781,-0.0289,0.2156,0.3925
Somalia:SON,gcm_mos_sst,cca,4,raw,pacific,8,none,0.6125,0.0172,0.3153,0.4214
Somalia:SON,gcm_mos_precip,cca,4,raw,region,4,none,0.6435,0.0802,0.3805,0.4566
Somalia:SON,gcm_mos_precip,cca,4,raw,region,8,none,0.6442,0.0644,0.3968,0.4471
Somalia:SON,gcm_mos_precip,qm,4,raw,region,0,none,0.4827,-0.0188,0.0962,0.3245
Somalia:SON,obs_index,regression,4,raw,nino34,0,none,0.5394,-0.0227,0.0184,0.4059
Somalia:SON,gcm_index,regression,4,raw,nino34,0,none,0.652,0.1052,0.422,0.4815
Somalia:SON,obs_index,regression,4,raw,iod,0,none,0.3973,-0.1154,-0.4534,0.2797
Somalia:SON,gcm_index,regression,4,raw,iod,0,none,0.5602,-0.0203,0.2406,0.3594
Somalia:SON,obs_index,regression,4,raw,wpg,0,none,0.4241,-0.0962,-0.6233,0.2923
Somalia:SON,gcm_index,regression,4,raw,wpg,0,none,0.5844,-0.01,0.2887,0.4218
Somalia:SON,obs_index,regression,4,raw,wvg,0,none,0.5133,-0.046,-0.1749,0.3488
Somalia:SON,gcm_index,regression,4,raw,wvg,0,none,0.653,0.0978,0.4596,0.4838
Somalia:SON,obs_index,regression,4,raw,iwhg,0,none,0.3817,-0.1184,-0.7879,0.2776
Somalia:SON,gcm_index,regression,4,raw,iwhg,0,none,0.6059,0.0302,0.3482,0.4055
Somalia:SON,persistence,regression,4,raw,region,0,none,0.4629,-0.1338,-0.1846,0.2795
